股票代號,股票名稱
701077,中光電凱基56購02
701078,立敦凱基54購03
701079,原相凱基56購03
701080,神盾凱基56購03
701081,國債20凱基56購01
701082,新應材凱基54購05
701083,新應材凱基54購06
701084,新應材凱基54購07
701085,新應材凱基54購08
701086,雙鴻凱基56購04
701087,立敦元大54購02
701088,宜鼎元大54購15
701089,宜鼎元大54購16
701090,威剛元大54購28
701091,威剛元大57購01
701092,博智元大54購06
701093,華星光元大54購14
701094,新應材元大54購10
701095,擎亞元大5A購01
701096,營邦元大54購01
701097,營邦元大5A購01
701098,雙鴻元大54購32
701099,雙鴻元大57購01
701100,良維元富54購05
701101,新應材元富54購04
701102,營邦元富54購01
701103,營邦元富54購02
701104,營邦元富54購03
701105,良維永豐56購03
701106,精材永豐56購01
701107,良維群益56購04
701108,新應材群益54購05
701109,營邦群益56購02
701110,雙鴻群益54購10
701111,立敦國泰56購01
701112,泰茂國泰56購01
701113,雙鴻國泰56購01
701114,穩懋國泰56購01
701115,佳邦富邦54購01
701116,神盾富邦54購01
701117,新應材台新55購01
701118,宜鼎凱基57購01
701119,金山電凱基55購01
701120,威剛凱基55購03
701121,神盾凱基57購01
701122,訊聯凱基55購01
701123,華星光凱基55購04
701124,良維兆豐58購01
701125,雙鴻兆豐57購01
701126,旺矽國泰56購01
701127,神盾國泰56購01
701128,訊聯國泰56購01
701129,元債20元大59購02
701130,元債20元大5B購01
701131,元債20元大61購01
701132,良維元大55購01
701133,旺矽元大55購02
701134,旺矽元大55購03
701135,威剛元大58購01
701136,神盾元大55購01
701137,華星光元大55購03
701138,新應材元大55購04
701139,新應材元大55購05
701140,新應材元大55購06
701141,雙鴻元大55購02
701142,雙鴻元大58購03
701143,旺矽國票56購02
701144,威剛國票56購01
701145,皇田國票55購01
701146,訊聯國票57購01
701147,新鼎國票56購01
701148,萬泰科國票56購01
701149,精星國票56購01
701150,雙鴻國票59購01
701151,旺矽群益55購06
701152,擎亞群益57購01
701153,雙鴻群益5A購01
701154,訊聯永豐55購01
701155,雙鴻永豐55購05
701156,力旺凱基55購01
701157,力旺凱基55購02
701158,力旺凱基57購01
701159,中光電凱基55購03
701160,台燿凱基55購02
701161,威剛凱基55購04
701162,新應材凱基57購02
701163,撼訊凱基55購02
701164,擎亞凱基55購01
701165,力旺永豐55購03
701166,台燿永豐57購01
701167,良維永豐56購04
701168,能率永豐55購02
701169,華星光永豐56購03
701170,穩得永豐55購01
701171,新應材元富55購01
701172,華星光中信56購01
701173,力旺國泰56購01
701174,力旺國泰56購02
701175,中光電國泰56購01
701176,宜鼎國泰56購01
701177,華星光國泰56購01
701178,擎亞國泰56購01
701179,台燿兆豐57購01
701180,能率兆豐56購01
701181,力旺國票55購04
701182,良維國票56購03
701183,茂迪國票56購01
701184,原相國票55購01
701185,家登國票55購01
701186,博智國票57購01
701187,新應材國票56購03
701188,擎亞國票56購01
701189,鴻呈國票56購01
701190,力旺元大55購01
701191,力旺元大58購02
701192,宜鼎元大58購03
701193,威剛元大58購02
701194,訊聯元大55購01
701195,博智元大55購02
701196,華星光元大55購04
701197,新應材元大55購07
701198,新應材元大55購08
701199,擎亞元大56購01
701200,雙鴻元大5A購03
701201,鈊象富邦57購01
701202,鈊象富邦57購02
701203,德微富邦56購01
701204,雙鴻富邦58購01
701205,雙鴻富邦58購02
701206,力旺群益55購01
701207,台燿群益56購02
701208,閎康群益57購01
701209,台燿凱基57購01
701211,威剛凱基5B購01
701212,家登凱基55購01
701213,高技凱基56購01
701214,博智凱基57購01
701215,新應材凱基56購01
701216,雙鴻凱基55購07
701217,穩懋凱基56購01
701218,台燿元大55購01
701219,宜鼎元大58購04
701220,威剛元大55購02
701221,威剛元大59購01
701222,訊聯元大55購02
701223,高技元大55購01
701224,華電網元大55購01
701225,新應材元大55購09
701226,新應材元大58購01
701227,雙鴻元大5A購04
701228,台燿富邦56購01
701229,宜鼎富邦56購01
701230,訊聯富邦55購01
701231,威剛元富55購01
701232,IET永豐56購01
701233,台燿永豐56購03
701234,台燿永豐5A購01
701235,昇達科永豐56購01
701236,欣銓永豐58購01
701237,高技永豐57購01
701238,智擎永豐55購01
701239,新應材永豐55購02
701240,聖暉*永豐55購01
701241,優群永豐56購01
701242,鴻呈永豐56購01
701243,台燿國票56購01
701244,立碁國票57購01
701245,亞泰國票56購01
701246,欣銓國票56購01
701247,泰金國票56購01
701248,訊聯國票56購01
701249,高技國票56購01
701250,智擎國票56購01
701251,頎邦國票56購01
701252,擎亞國票56購02
701253,穩懋國票5B購01
701254,中光電國泰56購02
701255,昇達科國泰56購01
701256,訊聯國泰56購02
701257,譜瑞國泰56購01
701258,台燿群益55購01
701259,欣銓群益55購03
701260,訊聯群益55購01
701261,鈊象群益55購02
701262,新應材群益57購01
701263,精材群益55購01
701266,欣銓凱基56購02
701270,訊聯凱基55購02
701271,鈊象凱基55購02
701272,精材凱基55購02
701273,撼訊凱基5B購01
701274,台星科國票57購01
701275,立碁國票56購01
701276,欣銓國票5B購01
701277,萬泰科國票56購02
701278,聯合國票59購01
701279,雙鴻國票5B購01
701280,家登國泰56購01
701281,高技國泰56購01
701282,華星光國泰56購02
701283,雍智國泰56購01
701284,良維富邦57購03
701285,世禾元大55購01
701286,良維元大55購02
701287,威剛元大5B購01
701288,訊聯元大5B購01
701289,高技元大55購02
701290,高技元大55購03
701291,高技元大55購04
701293,新應材元大58購02
701294,新應材元大5B購01
701295,雙鴻元大55購03
701296,穩懋元大55購01
701297,穩懋元大55購02
701298,三聯群益59購01
701299,台燿群益55購02
701300,弘塑群益57購02
701301,宏捷科群益56購01
701302,良維群益57購01
701303,欣銓群益57購01
701304,信驊群益57購01
701305,威剛群益55購06
701306,高技群益55購01
701307,高技群益57購01
701308,博智群益55購01
701309,寬宏群益55購01
701310,優群群益55購01
701311,雙鴻群益5B購01
701312,穩懋群益57購02
701313,台燿元富55購01
701314,台燿元富55購02
701315,宏捷科元富55購01
701316,欣銓元富55購02
701317,信驊元富55購02
701318,信驊元富58購01
701319,神盾元富57購01
701320,雙鴻元富56購02
701321,穩懋元富57購01
701322,昇達科中信58購01
701323,中光電永豐56購03
701324,台星科永豐57購01
701325,宏捷科永豐56購01
701326,欣銓永豐59購01
701327,信驊永豐56購02
701328,新應材永豐55購03
701329,萬潤永豐55購01
701330,穩懋永豐56購01
701331,台燿凱基55購04
701332,弘塑凱基56購04
701333,同致凱基55購01
701334,欣銓凱基56購03
701335,威剛凱基55購05
701336,華星光凱基55購05
701337,新應材凱基56購02
701338,寬宏凱基55購01
701339,優群凱基55購01
701340,穩懋凱基55購01
701341,譜瑞凱基55購02
701342,宜鼎元富55購01
701343,訊聯元富55購01
701344,雙鴻元富56購03
701345,穩懋中信56購01
701346,信昌電永豐56購01
701347,威剛永豐55購04
701348,萬泰科永豐55購01
701349,穩懋永豐56購02
701350,力致國泰56購01
701351,立碁國泰56購01
701352,良維國泰56購01
701353,擎亞國泰56購02
701354,大綜富邦55購01
701355,中美晶富邦56購01
701356,弘塑富邦57購02
701357,欣銓富邦56購01
701358,新應材富邦55購01
701359,欣銓兆豐57購01
701360,弘塑群益55購04
701361,昇達科群益55購01
701362,威剛群益55購07
701363,精材群益55購02
701364,綠界*群益56購01
701365,力致國票59購01
701366,中光電國票57購04
701367,信立國票56購01
701368,神盾國票56購03
701371,精材國票57購01
701372,綠界*國票56購01
701374,台燿元大5B購01
701375,宜鼎元大55購01
701376,欣銓元大55購02
701377,欣銓元大55購03
701378,信昌電元大55購01
701379,威剛元大5B購02
701380,新應材元大55購10
701381,新應材元大5B購02
701382,雙鴻元大55購04
701383,穩懋元大55購03
701384,穩懋元大55購04
701386,穩懋元大59購01
701387,力致凱基55購01
701388,中光電凱基5A購01
701389,立碁凱基55購02
701390,印能凱基55購03
701391,良維凱基55購01
701392,宜鼎凱基55購04
701393,信昌電凱基55購02
701394,威剛凱基55購06
701395,華星光凱基59購01
701397,綠界*凱基55購02
701398,譜瑞凱基59購02
701399,世界元大55購01
701400,台燿元大5B購02
701401,宜鼎元大55購02
701402,威剛元大5A購01
701403,神盾元大5B購01
701405,晶焱元大55購01
701406,新應材元大55購11
701407,新應材元大55購12
701408,雙鴻元大55購05
701409,M31國票56購01
701410,元太國票56購01
701411,同致國票55購01
701412,宏捷科國票59購01
701413,宜鼎國票56購01
701415,華星光國票56購01
701416,鈊象國票56購01
701417,萬泰科國票56購03
701418,擎亞國票55購02
701419,穩得國票57購01
701420,穩懋國票57購01
701421,譜瑞國票56購02
701422,中光電兆豐5B購01
701423,穩懋兆豐57購01
701424,中美晶國泰56購01
701425,優群國泰56購01
701426,中光電富邦55購01
701428,優群富邦55購01
701429,雙鴻富邦55購07
701430,台燿統一5B購01
701431,台燿統一5B購02
701432,正基統一5C購01
701433,良維統一55購02
701434,良維統一6B購01
701435,佳邦統一58購01
701436,欣銓統一59購01
701437,威剛統一5B購01
701438,威剛統一6B購01
701439,博智統一59購02
701440,華星光統一5B購04
701441,華星光統一61購04
701442,雙鴻統一6B購01
701443,穩懋統一58購03
701444,雍智中信58購01
701445,凱崴元富55購01
701446,晶焱元富58購01
701447,威剛永豐58購01
701448,綠界*永豐55購01
701449,綠界*永豐56購01
701450,台燿群益55購03
701451,弘塑群益55購05
701452,良維群益55購01
701453,金益鼎群益55購01
701454,凱崴群益55購04
701455,晶焱群益55購01
701456,華星光群益56購03
701457,譜瑞群益55購02
701458,M31凱基55購01
701460,神盾凱基5B購01
701461,晶焱凱基55購01
701462,湧德凱基55購03
701464,新應材凱基56購03
701465,雙鴻凱基55購08
701466,優群兆豐57購01
701467,威剛國泰56購01
701468,鈊象國泰56購01
701469,穩懋國泰56購02
701470,穩懋富邦55購03
701471,台燿統一65購01
701472,雙鴻統一61購03
701473,穩懋統一5B購01
701474,穩懋統一6B購01
701475,台燿元大58購02
701476,永捷元大55購01
701477,立碁元大58購01
701478,宜鼎元大55購03
701479,威剛元大5A購02
701481,創惟元大55購01
701482,新應材元大55購13
701483,聖暉*元大55購01
701484,擎亞元大5B購01
701485,雙鴻元大55購06
701486,中光電群益55購02
701487,精材群益55購03
701488,譜瑞群益55購03
701489,佳邦國票56購01
701490,精星國票56購02
701491,綠界*國票56購02
701492,M31元富55購01
701493,M31元富55購02
701494,M31元富56購01
701495,立碁元富56購01
701496,宜鼎元富55購02
701497,宜鼎元富55購03
701498,良維中信57購01
701500,雙鴻中信5B購01
701501,中光電永豐55購04
701502,泰金永豐55購01
701503,湧德永豐56購01
701504,擎亞永豐57購01
701505,聯合永豐56購01
701508,宜鼎凱基56購01
701509,信昌電凱基57購01
701510,創惟凱基55購01
701511,新應材凱基5B購01
701512,精材凱基55購04
701513,凡甲國泰56購01
701514,中光電國泰56購03
701515,台燿國泰56購01
701516,台燿國泰56購02
701517,宜鼎國泰56購02
701518,信驊國泰56購01
701519,智通*國泰56購01
701520,綠界*國泰56購01
701521,優群國泰56購02
701522,台燿群益55購05
701523,湧德群益55購02
701524,雙鴻群益5A購02
701525,台燿元大58購03
701526,立碁元大55購01
701527,良維元大58購01
701528,宜鼎元大55購04
701529,威剛元大57購02
701530,新應材元大55購15
701531,臺慶科元大55購01
701532,雙鴻元大55購07
701533,M31國票56購02
701534,中光電國票55購04
701535,中美晶國票56購01
701536,世禾國票56購01
701537,竹陞國票56購01
701538,良維國票56購05
701540,松瑞藥國票56購01
701541,信驊國票56購03
701542,桓達國票55購01
701543,常珵國票55購02
701545,順達國票56購02
701546,新應材國票55購01
701547,萬潤國票56購02
701548,M31富邦56購02
701549,譜瑞富邦56購01
701550,立碁元富56購02
701551,竹陞元富55購01
701552,信驊元富55購03
701553,信驊元富55購04
701554,威剛元富55購02
701555,威剛元富5B購01
701556,德微元富55購01
701557,德微元富55購02
701558,新應材中信57購02
701559,中光電永豐57購01
701560,竹陞永豐57購01
701561,竹陞永豐58購01
701562,宜鼎永豐56購01
701563,信驊永豐57購02
701564,元太元大55購01
701565,台燿元大58購04
701566,宜鼎元大55購05
701567,東捷元大55購01
701569,華景電元大55購01
701570,新應材元大55購16
701571,擎亞元大5B購02
701572,雙鴻元大55購08
701573,信昌電元富55購01
701574,信昌電元富55購02
701575,威剛元富55購04
701576,凱崴元富55購02
701577,雍智元富55購01
701578,優群元富55購01
701579,萬潤兆豐55購01
701580,FH中5G凱基55購01
701581,中美晶凱基55購03
701582,台燿凱基58購05
701583,竹陞凱基56購01
701584,宜鼎凱基59購02
701585,東捷凱基55購01
701586,東捷凱基57購01
701587,桓達凱基55購01
701588,新應材凱基55購03
701589,台燿國泰56購03
701590,神盾富邦55購01
701591,新應材富邦56購01
701592,竹陞統一6B購01
701593,竹陞統一6B購02
701594,海韻電統一61購01
701595,雙鴻統一59購03
701596,海韻電國票56購01
701597,閎康國票56購01
701598,良維群益55購02
701599,金益鼎群益56購01
701600,威剛群益58購01
701601,新應材群益55購02
701602,精材群益55購04
701603,元太兆豐56購01
701604,宜鼎國票56購02
701605,茂達國票56購01
701606,大綜凱基55購02
701607,宜鼎凱基55購05
701608,神盾凱基56購04
701609,新應材凱基58購01
701610,雙鴻凱基55購09
701611,中美晶元大55購01
701612,台燿元大55購02
701613,印能元大55購01
701614,信立元大5B購01
701615,威剛元大5B購03
701616,新應材元大55購17
701617,聖暉*元大55購02
701618,聖暉*元大55購03
701619,臺慶科元大55購02
701620,緯軟元大55購01
701621,雙鴻元大55購09
701622,建榮國泰56購01
701623,元太統一5B購01
701624,竹陞統一5C購03
701625,竹陞統一6B購03
701626,東捷統一5C購01
701627,大綜元富56購01
701628,良維元富55購01
701629,良維元富55購02
701630,宜鼎元富55購04
701631,威剛元富58購01
701632,宜鼎中信59購01
701633,威剛永豐59購01
701634,信昌電群益56購02
701635,大江凱基56購01
701636,中光電凱基58購02
701637,台燿凱基58購06
701640,建榮凱基55購02
701641,海韻電凱基55購01
701642,臺慶科凱基55購01
701643,穩得凱基56購01
701644,信昌電兆豐57購01
701645,湧德兆豐57購01
701646,聖暉*兆豐57購01
701647,台燿國票56購03
701648,沛亨國票56購01
701650,台燿元大5B購03
701651,宜鼎元大55購06
701652,信昌電元大55購02
701653,威剛元大59購02
701654,新應材元大55購19
